./image/1.jpg	3	1080	1920	3	0.005498	19.5895	1150.61	1170.2
./image/1.jpg	5	1080	1920	3	0.005041	19.8234	4830.95	4850.78
./image/1.jpg	7	1080	1920	3	0.004654	19.1715	11478.5	11497.6
./image/1.jpg	9	1080	1920	3	0.005631	18.8796	21866.9	21885.8
./image/1.jpg	11	1080	1920	3	0.005019	19.0573	37843.5	37862.6
./image/1.jpg	13	1080	1920	3	0.004596	19.4886	61957.4	61976.9
./image/1.jpg	15	1080	1920	3	0.005025	19.2922	93072.1	93091.4
./image/2.jpg	3	1025	1644	3	0.00468	17.1469	1113.63	1130.78
./image/2.jpg	5	1025	1644	3	0.004625	16.819	5509.97	5526.79
./image/2.jpg	7	1025	1644	3	0.004645	16.9159	15917.2	15934.1
./image/2.jpg	9	1025	1644	3	0.004611	16.8782	35975.8	35992.7
./image/2.jpg	11	1025	1644	3	0.005106	17.1834	69359	69376.2
./image/2.jpg	13	1025	1644	3	0.005093	17.3095	122682	122700
./image/2.jpg	15	1025	1644	3	0.004887	17.1714	198894	198911
./image/3.jpg	3	1080	1920	3	0.005126	19.2312	1188.66	1207.89
./image/3.jpg	5	1080	1920	3	0.004991	19.2005	4585.42	4604.62
./image/3.jpg	7	1080	1920	3	0.004562	18.2946	10535.2	10553.5
./image/3.jpg	9	1080	1920	3	0.004861	18.966	19657	19676
./image/3.jpg	11	1080	1920	3	0.004821	18.8585	33313.3	33332.2
./image/3.jpg	13	1080	1920	3	0.004998	20.4912	50190.6	50211.1
./image/3.jpg	15	1080	1920	3	0.004891	20.6763	73037.5	73058.2
./image/4.jpg	3	700	700	3	0.006193	8.43422	495.612	504.052
./image/4.jpg	5	700	700	3	0.00522	8.84699	1931.3	1940.15
./image/4.jpg	7	700	700	3	0.005154	9.3156	4461.07	4470.39
./image/4.jpg	9	700	700	3	0.005373	8.3566	8175.28	8183.65
./image/4.jpg	11	700	700	3	0.005495	8.89058	14394.7	14403.6
./image/4.jpg	13	700	700	3	0.005201	9.20375	20937.7	20946.9
./image/4.jpg	15	700	700	3	0.006035	8.7194	30644.6	30653.3
./image/5.jpg	3	600	800	3	0.005172	6.01157	359.048	365.065
