./image/1.jpg	3	1080	1920	3	0.021588	20.4179	562.703	583.142
./image/1.jpg	5	1080	1920	3	0.019652	20.399	937.908	958.327
./image/1.jpg	7	1080	1920	3	0.019347	19.8745	1734.12	1754.01
./image/1.jpg	9	1080	1920	3	0.019309	20.3459	3126.33	3146.7
./image/1.jpg	11	1080	1920	3	0.019197	19.876	4895.95	4915.85
./image/1.jpg	13	1080	1920	3	0.019121	19.8355	7398.56	7418.42
./image/1.jpg	15	1080	1920	3	0.019362	20.306	10642.8	10663.1
./image/2.jpg	3	1025	1644	3	0.019298	18.6326	362.74	381.392
./image/2.jpg	5	1025	1644	3	0.018895	16.2871	717.084	733.39
./image/2.jpg	7	1025	1644	3	0.019244	16.7265	1683.11	1699.85
./image/2.jpg	9	1025	1644	3	0.019412	16.7776	3414.38	3431.18
./image/2.jpg	11	1025	1644	3	0.019076	16.2582	6214.01	6230.29
./image/2.jpg	13	1025	1644	3	0.019506	16.5052	10651.1	10667.6
./image/2.jpg	15	1025	1644	3	0.020053	16.1525	16852.6	16868.8
./image/3.jpg	3	1080	1920	3	0.020178	21.796	438.801	460.617
./image/3.jpg	5	1080	1920	3	0.0194	20.2736	1003.93	1024.22
./image/3.jpg	7	1080	1920	3	0.019688	19.8044	1900.45	1920.28
./image/3.jpg	9	1080	1920	3	0.019962	19.4977	3255.86	3275.37
./image/3.jpg	11	1080	1920	3	0.020194	20.0233	5139.91	5159.95
./image/3.jpg	13	1080	1920	3	0.020031	19.923	7531.88	7551.82
./image/3.jpg	15	1080	1920	3	0.019655	20.1123	10518.8	10539
./image/4.jpg	3	700	700	3	0.018429	5.0678	124.06	129.146
./image/4.jpg	5	700	700	3	0.019482	4.86534	310.179	315.064
./image/4.jpg	7	700	700	3	0.018126	4.82073	578.946	583.785
./image/4.jpg	9	700	700	3	0.018969	4.97767	851.836	856.833
./image/4.jpg	11	700	700	3	0.018392	4.88185	1315.89	1320.79
./image/4.jpg	13	700	700	3	0.018623	4.97818	1826.09	1831.09
./image/4.jpg	15	700	700	3	0.018744	5.18649	2512.04	2517.24
./image/5.jpg	3	600	800	3	0.018367	4.53504	158.407	162.961
./image/5.jpg	5	600	800	3	0.018026	4.8501	310.142	315.01
./image/5.jpg	7	600	800	3	0.017598	4.75469	503.336	508.108
./image/5.jpg	9	600	800	3	0.017884	4.73829	838.19	842.947
./image/5.jpg	11	600	800	3	0.018561	4.90656	1266.5	1271.42
./image/5.jpg	13	600	800	3	0.018214	4.78581	1919.64	1924.45
./image/5.jpg	15	600	800	3	0.01954	5.04998	2691.76	2696.83
./image/6.jpg	3	240	240	3	0.018256	0.635774	21.2539	21.908
./image/6.jpg	5	240	240	3	0.017226	0.640023	58.8809	59.5382
./image/6.jpg	7	240	240	3	0.017535	0.638091	81.8672	82.5228
./image/6.jpg	9	240	240	3	0.017054	0.661547	215.267	215.946
./image/6.jpg	11	240	240	3	0.017607	0.675803	262.059	262.752
./image/6.jpg	13	240	240	3	0.01749	0.622411	297.235	297.875
./image/6.jpg	15	240	240	3	0.017537	0.685419	388.711	389.414
./image/7.jpg	3	300	300	3	0.017785	0.91966	18.7662	19.7036
./image/7.jpg	5	300	300	3	0.017592	0.971937	59.9128	60.9024
./image/7.jpg	7	300	300	3	0.017183	1.01043	203.903	204.931
./image/7.jpg	9	300	300	3	0.0176	0.961547	264.154	265.133
./image/7.jpg	11	300	300	3	0.017632	1.03021	351.615	352.663
./image/7.jpg	13	300	300	3	0.018022	1.03386	419.723	420.775
./image/7.jpg	15	300	300	3	0.017689	1.0209	549.492	550.531
./image/8.jpg	3	400	600	3	0.017814	2.44971	58.0038	60.4713
./image/8.jpg	5	400	600	3	0.018308	2.39881	203.24	205.657
./image/8.jpg	7	400	600	3	0.017575	2.27812	331.087	333.382
./image/8.jpg	9	400	600	3	0.017971	2.36235	454.397	456.778
./image/8.jpg	11	400	600	3	0.017819	2.53063	672.112	674.66
./image/8.jpg	13	400	600	3	0.017347	2.36597	962.568	964.952
./image/8.jpg	15	400	600	3	0.017533	2.40869	1272.14	1274.57
./image/9.jpg	3	400	600	3	0.018093	2.4088	39.247	41.6739
./image/9.jpg	5	400	600	3	0.018051	2.49646	169.637	172.152
./image/9.jpg	7	400	600	3	0.018363	2.34541	213.064	215.427
./image/9.jpg	9	400	600	3	0.017535	2.42663	461.444	463.888
./image/9.jpg	11	400	600	3	0.017892	2.3435	661.089	663.451
./image/9.jpg	13	400	600	3	0.017686	2.34838	955.03	957.396
./image/9.jpg	15	400	600	3	0.018042	2.54711	1257.55	1260.11
./image/10.jpg	3	361	271	3	0.017671	1.0036	21.6256	22.6468
./image/10.jpg	5	361	271	3	0.018227	1.08456	47.8888	48.9916
./image/10.jpg	7	361	271	3	0.017452	1.02212	155.707	156.747
./image/10.jpg	9	361	271	3	0.017619	1.04182	327.996	329.056
./image/10.jpg	11	361	271	3	0.017043	1.10422	330.612	331.733
./image/10.jpg	13	361	271	3	0.017444	1.08977	470.29	471.397
./image/10.jpg	15	361	271	3	0.016983	1.09294	672.126	673.236
./image/11.jpg	3	1080	1920	3	0.019618	20.8039	419.174	439.997
./image/11.jpg	5	1080	1920	3	0.019567	19.9808	1013.88	1033.88
./image/11.jpg	7	1080	1920	3	0.020128	19.7593	1905.4	1925.18
./image/11.jpg	9	1080	1920	3	0.019886	19.9338	3334.31	3354.26
./image/11.jpg	11	1080	1920	3	0.019956	19.7447	5514.54	5534.31
./image/11.jpg	13	1080	1920	3	0.019707	20.23	8031.56	8051.81
./image/11.jpg	15	1080	1920	3	0.019428	20.5527	11783.3	11803.8
./image/12.jpg	3	135	240	3	0.017247	0.318618	9.01794	9.35381
./image/12.jpg	5	135	240	3	0.01627	0.343584	41.1665	41.5263
./image/12.jpg	7	135	240	3	0.016253	0.346493	66.9795	67.3422
./image/12.jpg	9	135	240	3	0.015693	0.358076	81.9024	82.2762
./image/12.jpg	11	135	240	3	0.015647	0.368366	201.657	202.041
./image/12.jpg	13	135	240	3	0.015459	0.399316	240.406	240.821
./image/12.jpg	15	135	240	3	0.015706	0.384722	284.1	284.5
./image/13.jpg	3	599	960	3	0.019011	5.56245	141.367	146.949
./image/13.jpg	5	599	960	3	0.018523	5.574	335.557	341.149
./image/13.jpg	7	599	960	3	0.018421	5.68901	615.905	621.612
./image/13.jpg	9	599	960	3	0.019256	5.57007	997.63	1003.22
./image/13.jpg	11	599	960	3	0.018694	5.80025	1456.94	1462.76
./image/13.jpg	13	599	960	3	0.018515	5.68579	2076.53	2082.23
./image/13.jpg	15	599	960	3	0.018117	5.61491	2889.81	2895.45
