./image/1.jpg	3	1080	1920	3	0.068598	20.8572	242.972	263.898
./image/1.jpg	5	1080	1920	3	0.064721	21.3018	125.816	147.183
./image/1.jpg	7	1080	1920	3	0.066473	21.7573	276.133	297.957
./image/1.jpg	9	1080	1920	3	0.066275	22.8194	499.076	521.962
./image/1.jpg	11	1080	1920	3	0.063583	23.2292	889.29	912.583
./image/1.jpg	13	1080	1920	3	0.06554	23.6833	1329.25	1353
./image/1.jpg	15	1080	1920	3	0.067101	23.5969	2043.56	2067.22
./image/2.jpg	3	1025	1644	3	0.067275	19.2095	29.4836	48.7604
./image/2.jpg	5	1025	1644	3	0.066853	18.6309	105.166	123.864
./image/2.jpg	7	1025	1644	3	0.06447	19.9547	287.039	307.059
./image/2.jpg	9	1025	1644	3	0.070511	21.3142	692.306	713.691
./image/2.jpg	11	1025	1644	3	0.06449	19.604	1424.07	1443.74
./image/2.jpg	13	1025	1644	3	0.066093	20.4361	2623.31	2643.81
./image/2.jpg	15	1025	1644	3	0.069595	22.6858	4499.42	4522.18
./image/3.jpg	3	1080	1920	3	0.065482	24.162	29.6335	53.8609
./image/3.jpg	5	1080	1920	3	0.066314	24.515	117.595	142.176
./image/3.jpg	7	1080	1920	3	0.066381	23.2269	305.406	328.7
./image/3.jpg	9	1080	1920	3	0.064077	32.4698	599.985	632.519
./image/3.jpg	11	1080	1920	3	0.070799	23.0766	1367.48	1390.62
./image/3.jpg	13	1080	1920	3	0.065937	24.1593	2408.34	2432.56
./image/3.jpg	15	1080	1920	3	0.066756	24.3526	3890.79	3915.21
./image/4.jpg	3	700	700	3	0.065807	6.21625	29.2004	35.4824
./image/4.jpg	5	700	700	3	0.065434	6.89739	46.2223	53.1851
./image/4.jpg	7	700	700	3	0.063366	6.71714	85.4835	92.264
./image/4.jpg	9	700	700	3	0.067141	6.76062	153.611	160.439
./image/4.jpg	11	700	700	3	0.065625	7.19641	259.552	266.814
./image/4.jpg	13	700	700	3	0.066148	8.17068	429.807	438.044
./image/4.jpg	15	700	700	3	0.070735	8.49485	805.636	814.202
./image/5.jpg	3	600	800	3	0.066483	5.66646	28.2791	34.012
./image/5.jpg	5	600	800	3	0.066064	6.48736	49.2577	55.8111
./image/5.jpg	7	600	800	3	0.069645	6.14191	84.6989	90.9105
./image/5.jpg	9	600	800	3	0.065532	6.19198	150.575	156.833
./image/5.jpg	11	600	800	3	0.064976	6.5659	256.537	263.168
./image/5.jpg	13	600	800	3	0.06615	6.86953	417.391	424.326
./image/5.jpg	15	600	800	3	0.065959	8.30449	656.672	665.042
./image/6.jpg	3	240	240	3	0.065375	0.781797	20.6107	21.4578
./image/6.jpg	5	240	240	3	0.061518	0.976579	30.2147	31.2528
./image/6.jpg	7	240	240	3	0.067444	1.13775	35.7888	36.994
